id,brand,model,date,year,display_size_inches,display_size_inches_scale,internal_memory_in_gb,internal_memory_in_gb_scale,primary_camera_mega_pixel,primary_camera_mega_pixel_scale,primary_camera,loud_speaker,gps,colors,approx_price_eur,approx_price_eur_scale,battery_mah,battery_mah_scale,ram_in_gb,ram_in_gb_scale,weight_g,weight_g_scale,cluster,cluster_scale
Motorola Moto G Pro,Motorola,Moto G Pro,2020-06-01,2020.0,6.4,0.04340483154869868,128.0,0.34973249635069137,48.0,0.3909514076392088,"LED flash, HDR, panorama","Yes, with stereo speakers","Yes, with A-GPS, GLONASS, BDS, GALILEO",Mystic indigo,329.99,-0.08781121076633025,4000.0,-0.24615297328305022,4.0,-0.6158409348371149,192.0,0.11250471403129175,1,0.0
Motorola Moto G8,Motorola,Moto G8,2020-03-01,2020.0,6.4,0.04340483154869868,64.0,-0.562963510521409,16.0,-1.001160429651743,"LED flash, HDR, panorama",Yes,"Yes, with A-GPS, GLONASS, BDS, GALILEO","White Prism, Capri Blue",179.89,-0.5417372460421579,4000.0,-0.24615297328305022,4.0,-0.6158409348371149,188.3,-0.026493892266044077,1,0.0
Motorola Moto G8 Power Lite,Motorola,Moto G8 Power Lite,2020-04-01,2020.0,6.5,0.19750880712469632,64.0,-0.562963510521409,16.0,-1.001160429651743,"LED flash, HDR, panorama",Yes,"Yes, with A-GPS, GLONASS, GALILEO, LTEPP, SUPL","Arctic Blue, Royal Blue",154.0,-0.6200326827729452,5000.0,1.0365647621093403,4.0,-0.6158409348371149,200.0,0.41304224116066746,1,0.0
Motorola One Fusion+,Motorola,One Fusion+,2020-06-01,2020.0,6.5,0.19750880712469632,128.0,0.34973249635069137,64.0,1.0870073262846847,"LED flash, panorama, HDR",Yes,"Yes, with A-GPS, GLONASS, GALILEO, BDS, LTEPP, SUPL","Moonlight White, Twilight Blue",300.0,-0.1785056930975899,5000.0,1.0365647621093403,6.0,0.20166030065625096,210.0,0.7887141500723871,1,0.0
Nokia 1.3,Nokia,1.3,2020-04-01,2020.0,5.71,-1.0199125999256895,16.0,-1.2474855156754843,8.0,-1.349188388974481,"LED flash, HDR",Yes,"Yes, with A-GPS, GLONASS, BDS","Cyan, Charcoal, Sand",106.99,-0.7621983251334825,3000.0,-1.5288707086754407,1.0,-1.8420927880771636,155.0,-1.2774813489420709,1,0.0
Nokia 125,Nokia,125,2020-06-01,2020.0,2.4,-6.12075419149123,0.0038910505836575,-1.4756040276070994,,,No,Yes,No,"Black, White",20.0,-1.0252697828859425,1020.0,-4.068651824752374,,,91.3,-3.670511408709725,1,0.0
Nokia 150 (2020),Nokia,150 (2020),2020-06-01,2020.0,2.4,-6.12075419149123,0.0038910505836575,-1.4756040276070994,,,,Yes,No,"Cyan, Red, Black",30.0,-0.9950282082506443,1020.0,-4.068651824752374,,,90.5,-3.7005651614226625,1,0.0
Nokia 5.3,Nokia,5.3,2020-04-01,2020.0,6.55,0.27456079491269514,64.0,-0.562963510521409,13.0,-1.1316709143977697,"LED flash, HDR, panorama",Yes,"Yes, with A-GPS, GLONASS, BDS","Cyan, Sand, Charcoal",199.84,-0.48140530464473774,4000.0,-0.24615297328305022,3.0,-1.0245915525837979,185.0,-0.15046562220691198,1,0.0
Nokia 5310 (2020),Nokia,5310 (2020),2020-04-01,2020.0,2.4,-6.12075419149123,0.0155642023346303,-1.4754375582478694,,,LED flash,"Yes, with dual speakers",No,"White/Red, Black/Red",40.0,-0.964786633615346,1200.0,-3.837762632381744,0.0077821011673151,-2.2476624671643393,88.2,-3.786969700472358,1,0.0
Nokia 8.3 5G,Nokia,8.3 5G,2020-07-01,2020.0,6.81,0.6752311314102901,64.0,-0.562963510521409,64.0,1.0870073262846847,"Zeiss optics, Dual-LED flash, panorama, HDR",Yes,"Yes, with A-GPS, GLONASS, BDS",Polar Night,500.0,0.4263257996083763,4500.0,0.3952058944131451,6.0,0.20166030065625096,220.0,1.1643860589841066,1,0.0
Nokia C2 Tava,Nokia,C2 Tava,2020-05-01,2020.0,5.45,-1.4205829364232845,16.0,-1.2474855156754843,8.0,-1.349188388974481,"LED flash, HDR, panorama",Yes,"Yes, with A-GPS",Tempered Blue,100.0,-0.7833371858035562,3000.0,-1.5288707086754407,2.0,-1.4333421703304807,180.0,-0.3383015766627718,1,0.0
Nokia C2 Tennen,Nokia,C2 Tennen,2020-06-01,2020.0,5.45,-1.4205829364232845,16.0,-1.2474855156754843,8.0,-1.349188388974481,"LED flash, HDR, panorama",Yes,"Yes, with A-GPS",Steel,60.0,-0.9043034843447494,3000.0,-1.5288707086754407,2.0,-1.4333421703304807,180.0,-0.3383015766627718,1,0.0
Nokia C5 Endi,Nokia,C5 Endi,2020-06-01,2020.0,6.52,0.2283296022398953,64.0,-0.562963510521409,13.0,-1.1316709143977697,"LED flash, HDR, panorama",Yes,"Yes, with A-GPS",Midnight Blue,150.0,-0.6321293126270645,4000.0,-0.24615297328305022,3.0,-1.0245915525837979,200.0,0.41304224116066746,1,0.0
OnePlus 8,,,2020-04-01,2020.0,6.55,0.27456079491269514,128.0,0.34973249635069137,48.0,0.3909514076392088,"48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF, OIS 16 MP, f/2.2, 14mm, 116˚ (ultrawide), 1/3.6"", 1.0µm 2 MP, f/2.4, (macro)","Yes, with stereo speakers","GPS (L1+L5), GLONASS (G1), BDS (B1), GALILEO (E1+E5a)","Onyx Black, Glacial Green, Interstellar Glow, Polar Silver",,,4300.0,0.13866234733466698,6.0,0.20166030065625096,180.0,-0.3383015766627718,1,0.0
OnePlus 8 5G (T-Mobile),OnePlus,8 5G (T-Mobile),2020-04-01,2020.0,6.55,0.27456079491269514,128.0,0.34973249635069137,48.0,0.3909514076392088,"Dual-LED flash, HDR, panorama","Yes, with stereo speakers","Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, SBAS","Onyx Black, Interstellar Glow",650.0,0.879949419137851,4300.0,0.13866234733466698,8.0,1.019161536149617,180.0,-0.3383015766627718,1,0.0
OnePlus 8 5G UW (Verizon),OnePlus,8 5G UW (Verizon),2020-04-01,2020.0,6.55,0.27456079491269514,128.0,0.34973249635069137,48.0,0.3909514076392088,"Dual-LED flash, HDR, panorama","Yes, with stereo speakers","Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, SBAS","Onyx Black, Polar Silver",740.0,1.1521235908555356,4300.0,0.13866234733466698,8.0,1.019161536149617,180.0,-0.3383015766627718,1,0.0
OnePlus 8 Pro,,,2020-04-01,2020.0,6.78,0.6289999387374916,128.0,0.34973249635069137,48.0,0.3909514076392088,"48 MP, f/1.8, 25mm (wide), 1/1.43"", 1.12µm, multi-directional PDAF, Laser AF, OIS 8 MP, f/2.4, (telephoto), 1/1.0µm, PDAF, OIS, 3x optical zoom 48 MP, f/2.2, 14mm, 116˚ (ultrawide), 1/2.0"", 0.8µm, PDAF 5 MP, f/2.4, (Color filter camera)","Yes, with stereo speakers","GPS (L1+L5), GLONASS (G1), BDS (B1), GALILEO (E1+E5a)","Glacial Green, Ultramarine Blue, Onyx Black",,,4510.0,0.408033071767069,8.0,1.019161536149617,199.0,0.3754750502694955,1,0.0
OnePlus 8T,,,2020-10-01,2020.0,6.55,0.27456079491269514,128.0,0.34973249635069137,48.0,0.3909514076392088,"48 MP, f/1.7, 26mm (wide), 1/2.0"", 0.8µm, PDAF, OIS 16 MP, f/2.2, 14mm, 123˚ (ultrawide), 1/3.6"", 1.0µm 5 MP, f/2.4, (macro) 2 MP, f/2.4, (monochrome)","Yes, with stereo speakers","GPS (L1+L5), GLONASS (G1), BDS (B1), GALILEO (E1+E5a)","Aquamarine Green, Lunar Silver, Cyberpunk 2077 Edition",599.0,0.7257173884978295,4500.0,0.3952058944131451,8.0,1.019161536149617,188.0,-0.03776404953339609,1,0.0
OnePlus Nord,,,2020-08-01,2020.0,6.44,0.10504642177909801,64.0,-0.562963510521409,48.0,0.3909514076392088,"48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF, OIS 8 MP, f/2.3, 119˚ (ultrawide) 5 MP, f/2.4, (depth) 2 MP, f/2.4, (macro)",Yes,"GPS (L1+L5), GLONASS (G1), BDS (B1), GALILEO (E1+E5a), NavIC","Blue Marble, Gray Onyx (Gray Ash)",359.99,0.002913513139564678,4115.0,-0.09864043371292529,6.0,0.20166030065625096,184.0,-0.18803281309808395,1,0.0
OnePlus Nord N10 5G,,,2020-11-01,2020.0,6.49,0.18209840956709683,128.0,0.34973249635069137,64.0,1.0870073262846847,"64 MP, f/1.8, (wide), 1/1.72"", 0.8µm, PDAF 8 MP, f/2.3, 119˚ (ultrawide) 2 MP, f/2.4, (depth) 2 MP, f/2.4, (macro)","Yes, with dual speakers","GPS (L1+L5), GLONASS, GALILEO, BDS",Midnight Ice,,,4300.0,0.13866234733466698,6.0,0.20166030065625096,190.0,0.037370332248947834,1,0.0
OnePlus Nord N100,,,2020-11-01,2020.0,6.52,0.2283296022398953,64.0,-0.562963510521409,13.0,-1.1316709143977697,"13 MP, f/2.2, (wide), PDAF 2 MP, f/2.4, (macro) 2 MP, f/2.4, (depth)","Yes, with stereo speakers","GPS, GLONASS, GALILEO, BDS",Midnight Frost,,,5000.0,1.0365647621093403,4.0,-0.6158409348371149,188.0,-0.03776404953339609,1,0.0
Oppo A12e,Oppo,A12e,2020-04-01,2020.0,6.2,-0.26480311960329794,64.0,-0.562963510521409,13.0,-1.1316709143977697,"LED flash, HDR, panorama",Yes,"Yes, with A-GPS","Red, Dark Purple",120.0,-0.7228540365329594,4230.0,0.04887210585719963,3.0,-1.0245915525837979,168.0,-0.7891078673568354,1,0.0
Oppo A33 (2020),,,2020-10-01,2020.0,6.5,0.19750880712469632,32.0,-1.0193115139574591,13.0,-1.1316709143977697,"13 MP, f/2.2, 25mm (wide), 1/3.06"", 1.12µm, PDAF__2 MP, f/2.4, (macro)__2 MP, f/2.4, (depth)","Yes, with stereo speakers","GPS, GLONASS, GALILEO, BDS","Moonlight Black, Mint Cream",130.0,-0.6926124618976611,5000.0,1.0365647621093403,3.0,-1.0245915525837979,186.0,-0.11289843131574001,1,0.0
Oppo A52,,,2020-04-01,2020.0,6.5,0.19750880712469632,64.0,-0.562963510521409,12.0,-1.1751744093131118,"12 MP, f/1.7, (wide), 1/2.8"", 1.25µm, PDAF__8 MP, f/2.2, 119˚ (ultrawide), 1/4.0"", 1.12µm__2 MP, f/2.4, (macro)__2 MP, f/2.4, (depth)","Yes, with stereo speakers","GPS, GLONASS, GALILEO, BDS","Twilight Black, Stream White",240.0,-0.35995514090937974,5000.0,1.0365647621093403,4.0,-0.6158409348371149,192.0,0.11250471403129175,1,0.0
Oppo A53 5G,,,2020-12-01,2020.0,6.5,0.19750880712469632,128.0,0.34973249635069137,16.0,-1.001160429651743,"16 MP, f/2.2, (wide), PDAF__2 MP, f/2.4, (macro)__2 MP, f/2.4, (depth)",Yes,"GPS, GLONASS, GALILEO, BDS","Black, Green, Purple",160.0,-0.6018877379917662,4040.0,-0.1948442638673546,4.0,-0.6158409348371149,175.0,-0.5261375311186316,1,0.0
Oppo A53s,,,2020-10-01,2020.0,6.5,0.19750880712469632,64.0,-0.562963510521409,13.0,-1.1316709143977697,"13 MP, f/2.2, 25mm (wide), 1/3.06"", 1.12µm, PDAF__2 MP, f/2.4, (macro)__2 MP, f/2.4, (depth)","Yes, with stereo speakers","GPS, GLONASS, GALILEO, BDS","Electric Black, Fancy Blue",110.0,-0.7530956111682577,5000.0,1.0365647621093403,4.0,-0.6158409348371149,186.0,-0.11289843131574001,1,0.0
Oppo A92s,Oppo,A92s,2020-04-01,2020.0,6.57,0.3053815900278955,128.0,0.34973249635069137,48.0,0.3909514076392088,"LED flash, HDR, panorama",Yes,"Yes, with A-GPS, GLONASS, BDS","Black, White, Pink",290.0,-0.2087472677328882,4000.0,-0.24615297328305022,6.0,0.20166030065625096,184.0,-0.18803281309808395,1,0.0
Oppo Ace2,Oppo,Ace2,2020-04-01,2020.0,6.55,0.27456079491269514,128.0,0.34973249635069137,48.0,0.3909514076392088,"LED flash, HDR, panorama","Yes, with stereo speakers","Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS","Aurora Silver, Moon Rock Grey, Fantasy Purple",520.0,0.4868089488789729,4000.0,-0.24615297328305022,8.0,1.019161536149617,186.0,-0.11289843131574001,1,0.0
Oppo F15,Oppo,F15,2020-01-01,2020.0,6.4,0.04340483154869868,128.0,0.34973249635069137,48.0,0.3909514076392088,"LED flash, HDR, panorama",Yes,"Yes, with A-GPS, GLONASS, BDS","Lightening Black, Unicorn White",,,4025.0,-0.21408502989824044,8.0,1.019161536149617,172.0,-0.6388391037921475,1,0.0
Oppo Find X2,Oppo,Find X2,2020-03-01,2020.0,6.7,0.5057167582766929,128.0,0.34973249635069137,48.0,0.3909514076392088,"Dual-LED dual-tone flash, HDR, panorama","Yes, with stereo speakers","Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO","Black (Ceramic), Ocean (Glass)",,,4200.0,0.010390573795427913,8.0,1.019161536149617,209.0,0.7511469591812151,1,0.0
Oppo Find X2 Lite,Oppo,Find X2 Lite,2020-05-01,2020.0,6.4,0.04340483154869868,128.0,0.34973249635069137,48.0,0.3909514076392088,"LED flash, HDR, panorama",Yes,"Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS","Moonlight Black, Pearl White",419.33,0.18236701702542477,4025.0,-0.21408502989824044,8.0,1.019161536149617,180.0,-0.3383015766627718,1,0.0
Oppo Find X2 Neo,Oppo,Find X2 Neo,2020-05-01,2020.0,6.5,0.19750880712469632,256.0,2.175124510094892,48.0,0.3909514076392088,"Dual-LED flash, HDR, panorama","Yes, with stereo speakers","Yes, with A-GPS, GLONASS, GALILEO, BDS","Moonlight Black, Starry Blue",587.4,0.6906371619208834,4025.0,-0.21408502989824044,12.0,2.6541640071363486,171.0,-0.6764062946833195,1,0.0
Oppo Find X2 Pro,Oppo,Find X2 Pro,2020-03-01,2020.0,6.7,0.5057167582766929,256.0,2.175124510094892,48.0,0.3909514076392088,"Dual-LED dual-tone flash, HDR, panorama","Yes, with stereo speakers","Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO","Black (Ceramic), Orange (Leather), Gray (Leather), Green (Leather), Lamborghini Edition",,,4260.0,0.08735363791897136,12.0,2.6541640071363486,217.0,1.0516844863105907,1,0.0
Oppo Reno3,Oppo,Reno3,2020-03-01,2020.0,6.4,0.04340483154869868,128.0,0.34973249635069137,48.0,0.3909514076392088,"LED flash, HDR, panorama",Yes,"Yes, with A-GPS, GLONASS, GALILEO, BDS","Midnight Black, Aurora Blue",324.38,-0.10477673413673265,4025.0,-0.21408502989824044,8.0,1.019161536149617,170.0,-0.7139734855744914,1,0.0
Oppo Reno3 Pro,Oppo,Reno3 Pro,2020-03-01,2020.0,6.4,0.04340483154869868,128.0,0.34973249635069137,64.0,1.0870073262846847,"Dual-LED flash, HDR, panorama",Yes,"Yes, with A-GPS, GLONASS, GALILEO, BDS","Auroral Blue, Midnight Black, Sky White",,,4025.0,-0.21408502989824044,8.0,1.019161536149617,175.0,-0.5261375311186316,1,0.0
Oppo Reno3 Youth,Oppo,Reno3 Youth,2020-02-01,2020.0,6.4,0.04340483154869868,128.0,0.34973249635069137,48.0,0.3909514076392088,"LED flash, HDR, panorama",Yes,"Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS","White, Black, Gold",400.0,0.12391005325539318,4025.0,-0.21408502989824044,8.0,1.019161536149617,180.0,-0.3383015766627718,1,0.0
Oppo Reno4 5G,Oppo,Reno4 5G,2020-06-01,2020.0,6.43,0.08963602422149715,128.0,0.34973249635069137,48.0,0.3909514076392088,"LED flash, HDR, panorama",Yes,"Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS","Black, Blue, Purple",370.0,0.033185329349498256,4000.0,-0.24615297328305022,8.0,1.019161536149617,183.0,-0.2256000039892559,1,0.0
Oppo Reno4 Pro 5G,Oppo,Reno4 Pro 5G,2020-06-01,2020.0,6.55,0.27456079491269514,128.0,0.34973249635069137,48.0,0.3909514076392088,"LED flash, HDR, panorama","Yes, with stereo speakers","Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS","Black, White, Blue, Pink, Green",470.0,0.3356010757024814,4000.0,-0.24615297328305022,8.0,1.019161536149617,172.0,-0.6388391037921475,1,0.0
Realme 6S,Realme,6S,2020-06-01,2020.0,6.5,0.19750880712469632,64.0,-0.562963510521409,48.0,0.3909514076392088,"LED flash, HDR, panorama",Yes,"Yes, with A-GPS, GLONASS, BDS","Eclipse Black, Lunar White",200.0,-0.48092143945057303,4300.0,0.13866234733466698,4.0,-0.6158409348371149,191.0,0.0749375231401198,1,0.0
Realme 6i,Realme,6i,2020-03-01,2020.0,6.5,0.19750880712469632,64.0,-0.562963510521409,48.0,0.3909514076392088,"LED flash, HDR, panorama",Yes,"Yes, with A-GPS, GLONASS, BDS","Cream white, Green Tea, Blue Soda",183.05,-0.5321809084574036,5000.0,1.0365647621093403,3.0,-1.0245915525837979,199.0,0.3754750502694955,1,0.0
Realme Narzo 10,Realme,Narzo 10,2020-05-01,2020.0,6.5,0.19750880712469632,128.0,0.34973249635069137,48.0,0.3909514076392088,"LED flash, HDR, panorama",Yes,"Yes, with A-GPS, GLONASS, BDS","That White, That Green",150.0,-0.6321293126270645,5000.0,1.0365647621093403,4.0,-0.6158409348371149,199.0,0.3754750502694955,1,0.0
Realme X3 SuperZoom,Realme,X3 SuperZoom,2020-06-01,2020.0,6.6,0.35161278270069396,128.0,0.34973249635069137,64.0,1.0870073262846847,"LED flash, HDR, panorama",Yes,"Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS","Glacier Blue, Arctic White",499.0,0.42330164214484645,4200.0,0.010390573795427913,8.0,1.019161536149617,202.0,0.4881766229430114,1,0.0
Realme X50 5G,Realme,X50 5G,2020-01-01,2020.0,6.57,0.3053815900278955,64.0,-0.562963510521409,64.0,1.0870073262846847,"LED flash, HDR, panorama",Yes,"Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO","Glacier, Polar",500.0,0.4263257996083763,4200.0,0.010390573795427913,6.0,0.20166030065625096,202.0,0.4881766229430114,1,0.0
Realme X50 Pro 5G,Realme,X50 Pro 5G,2020-03-01,2020.0,6.44,0.10504642177909801,128.0,0.34973249635069137,64.0,1.0870073262846847,"LED flash, HDR, panorama","Yes, with dual speakers","Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, NavIC","Moss Green, Rust Red",749.0,1.1793410080273041,4200.0,0.010390573795427913,6.0,0.20166030065625096,205.0,0.6008781956165272,1,0.0
Realme X50 Pro Player,Realme,X50 Pro Player,2020-06-01,2020.0,6.44,0.10504642177909801,128.0,0.34973249635069137,48.0,0.3909514076392088,"LED flash, HDR, panorama","Yes, with dual speakers","Yes, A-GPS, GLONASS, BDS, NavIC","Light Speed Silver, Phantom Black",,,4200.0,0.010390573795427913,6.0,0.20166030065625096,209.0,0.7511469591812151,1,0.0
Samsung Galaxy A Quantum,Samsung,Galaxy A Quantum,2020-05-01,2020.0,6.7,0.5057167582766929,128.0,0.34973249635069137,64.0,1.0870073262846847,"LED flash, panorama, HDR",Yes,"Yes, with A-GPS, GLONASS, GALILEO, BDS","Prism Cube Black, Prism Cube Sliver, Prism Cube Blue",500.0,0.4263257996083763,4500.0,0.3952058944131451,8.0,1.019161536149617,185.0,-0.15046562220691198,1,0.0
Samsung Galaxy A01,Samsung,Galaxy A01,2020-01-01,2020.0,5.7,-1.035322997483289,16.0,-1.2474855156754843,13.0,-1.1316709143977697,LED flash,Yes,"Yes, with A-GPS, GLONASS, GALILEO, BDS","Black, Blue, Red",134.99,-0.6775219161546473,3000.0,-1.5288707086754407,2.0,-1.4333421703304807,149.0,-1.5028844942891026,1,0.0
Samsung Galaxy A11,Samsung,Galaxy A11,2020-05-01,2020.0,6.4,0.04340483154869868,32.0,-1.0193115139574591,13.0,-1.1316709143977697,"LED flash, panorama, HDR",Yes,"Yes, with A-GPS, GLONASS, GALILEO, BDS","Black, White, Blue, Red",179.0,-0.5444287461846995,4000.0,-0.24615297328305022,2.0,-1.4333421703304807,177.0,-0.45100314933628766,1,0.0
Samsung Galaxy A21s,Samsung,Galaxy A21s,2020-06-01,2020.0,6.5,0.19750880712469632,32.0,-1.0193115139574591,48.0,0.3909514076392088,"LED flash, panorama, HDR",Yes,"Yes, with A-GPS, GLONASS, GALILEO, BDS","Black, White, Blue, Red",204.75,-0.4665566914988063,5000.0,1.0365647621093403,3.0,-1.0245915525837979,192.0,0.11250471403129175,1,0.0
Samsung Galaxy A31,Samsung,Galaxy A31,2020-04-01,2020.0,6.4,0.04340483154869868,64.0,-0.562963510521409,48.0,0.3909514076392088,"LED flash, panorama, HDR",Yes,"Yes, with A-GPS, GLONASS, GALILEO, BDS","Prism Crush Black, Prism Crush Blue, Prism Crush Red, Prism Crush White",,,5000.0,1.0365647621093403,4.0,-0.6158409348371149,185.0,-0.15046562220691198,1,0.0
Samsung Galaxy A41,Samsung,Galaxy A41,2020-05-01,2020.0,6.1,-0.418907095179297,64.0,-0.562963510521409,48.0,0.3909514076392088,"LED flash, panorama, HDR",Yes,"Yes, with A-GPS, GLONASS, GALILEO, BDS","Prism Crush Black, Prism Crush Silver, Prism Crush Blue, Prism Crush Red",233.9,-0.37840250143691173,3500.0,-0.8875118409792455,4.0,-0.6158409348371149,152.0,-1.3901829216155868,1,0.0
Samsung Galaxy A51 5G,Samsung,Galaxy A51 5G,2020-04-01,2020.0,6.5,0.19750880712469632,128.0,0.34973249635069137,48.0,0.3909514076392088,"LED flash, panorama, HDR",Yes,"Yes, with A-GPS, GLONASS, GALILEO, BDS","Prism Cube Black, Prism Cube White, Prism Cube Pink",430.0,0.21463477716128812,4500.0,0.3952058944131451,6.0,0.20166030065625096,187.0,-0.07533124042456806,1,0.0
Samsung Galaxy A71,Samsung,Galaxy A71,2020-01-01,2020.0,6.7,0.5057167582766929,128.0,0.34973249635069137,64.0,1.0870073262846847,"LED flash, panorama, HDR",Yes,"Yes, with A-GPS, GLONASS, GALILEO, BDS","Prism, Crush Black, Silver, Blue, Pink",369.99,0.033155087774862986,4500.0,0.3952058944131451,6.0,0.20166030065625096,179.0,-0.3758687675539438,1,0.0
Samsung Galaxy A71 5G,Samsung,Galaxy A71 5G,2020-06-01,2020.0,6.7,0.5057167582766929,128.0,0.34973249635069137,64.0,1.0870073262846847,"LED flash, panorama, HDR",Yes,"Yes, with A-GPS, GLONASS, GALILEO, BDS","Prism Cube Black, Prism Cube Sliver, Prism Cube Blue",,,4500.0,0.3952058944131451,6.0,0.20166030065625096,185.0,-0.15046562220691198,1,0.0
Samsung Galaxy J2 Core (2020),Samsung,Galaxy J2 Core (2020),2020-04-01,2020.0,5.0,-2.1140508265152764,16.0,-1.2474855156754843,8.0,-1.349188388974481,"LED flash, HDR, panorama",Yes,"Yes, with A-GPS, GLONASS, BDS","Black, Gold, Blue",120.0,-0.7228540365329594,2600.0,-2.041957802832397,1.0,-1.8420927880771636,154.0,-1.3150485398332428,1,0.0
Samsung Galaxy M01,Samsung,Galaxy M01,2020-06-01,2020.0,5.7,-1.035322997483289,32.0,-1.0193115139574591,13.0,-1.1316709143977697,LED flash,Yes,"Yes, with A-GPS, GLONASS, GALILEO, BDS","Black, Blue, Red",110.0,-0.7530956111682577,4000.0,-0.24615297328305022,3.0,-1.0245915525837979,168.0,-0.7891078673568354,1,0.0
Samsung Galaxy M11,Samsung,Galaxy M11,2020-05-01,2020.0,6.4,0.04340483154869868,32.0,-1.0193115139574591,13.0,-1.1316709143977697,"LED flash, panorama, HDR",Yes,"Yes, with A-GPS, GLONASS, GALILEO, BDS","Black, Metallic Blue, Violet",,,5000.0,1.0365647621093403,3.0,-1.0245915525837979,197.0,0.3003406684871516,1,0.0
Samsung Galaxy M21,Samsung,Galaxy M21,2020-03-01,2020.0,6.4,0.04340483154869868,64.0,-0.562963510521409,48.0,0.3909514076392088,"LED flash, panorama, HDR",Yes,"Yes, with A-GPS, GLONASS, BDS","Midnight Blue, Raven Black",219.0,-0.4234624476435062,6000.0,2.319282497501731,4.0,-0.6158409348371149,188.0,-0.03776404953339609,1,0.0
Samsung Galaxy M31,Samsung,Galaxy M31,2020-03-01,2020.0,6.4,0.04340483154869868,64.0,-0.562963510521409,64.0,1.0870073262846847,"LED flash, panorama, HDR",Yes,"Yes, with A-GPS, GLONASS, GALILEO, BDS","Ocean Blue, Space Black, Red",279.0,-0.24201299983171637,6000.0,2.319282497501731,6.0,0.20166030065625096,191.0,0.0749375231401198,1,0.0
Samsung Galaxy Note 10 Lite,Samsung,Galaxy Note 10 Lite,2020-01-01,2020.0,6.7,0.5057167582766929,128.0,0.34973249635069137,12.0,-1.1751744093131118,"LED flash, panorama, HDR",Yes,"Yes, with A-GPS, GLONASS, GALILEO, BDS","Aura Glow, Aura Black, Aura Red",487.0,0.3870117525824885,4500.0,0.3952058944131451,6.0,0.20166030065625096,199.0,0.3754750502694955,1,0.0
Samsung Galaxy S10 Lite,Samsung,Galaxy S10 Lite,2020-02-01,2020.0,6.7,0.5057167582766929,128.0,0.34973249635069137,48.0,0.3909514076392088,"LED flash, panorama, HDR",Yes,"Yes, with A-GPS, GLONASS, GALILEO, BDS","Prism White, Prism Black, Prism Blue",501.0,0.4293499570719061,4500.0,0.3952058944131451,6.0,0.20166030065625096,186.0,-0.11289843131574001,1,0.0
Samsung Galaxy S20,Samsung,Galaxy S20,2020-03-01,2020.0,6.2,-0.26480311960329794,128.0,0.34973249635069137,12.0,-1.1751744093131118,"LED flash, auto-HDR, panorama","Yes, with stereo speakers","Yes, with A-GPS, GLONASS, BDS, GALILEO","Cosmic Grey, Cloud Blue, Cloud Pink, Cloud White, Aura Red",799.0,1.3305488812037958,4000.0,-0.24615297328305022,8.0,1.019161536149617,163.0,-0.9769438218126951,1,0.0
Samsung Galaxy S20 5G,Samsung,Galaxy S20 5G,2020-03-01,2020.0,6.2,-0.26480311960329794,128.0,0.34973249635069137,12.0,-1.1751744093131118,"LED flash, auto-HDR, panorama","Yes, with stereo speakers","Yes, with A-GPS, GLONASS, BDS, GALILEO","Cosmic Grey, Cloud Blue, Cloud Pink, Cloud White, Aura Red",798.14,1.32794810578516,4000.0,-0.24615297328305022,12.0,2.6541640071363486,163.0,-0.9769438218126951,1,0.0
